30016.0 	 C 	 O530 	 81 	 81 	 36
30016.0 	 C 	 O965 	 83 	 83 	 63
30016.0 	 C 	 O1628 	 116 	 116 	 99
30016.0 	 C 	 O2142 	 112 	 112 	 42
30016.0 	 C 	 O2256 	 100 	 100 	 27
30032.0 	 C 	 O79 	 31 	 31 	 78
30032.0 	 C 	 O1029 	 84 	 84 	 23
30032.0 	 C 	 O1280 	 39 	 39 	 86
30032.0 	 C 	 O2424 	 95 	 95 	 90
30048.0 	 C 	 O385 	 17 	 17 	 7
30048.0 	 C 	 O600 	 23 	 23 	 68
30048.0 	 C 	 O748 	 13 	 13 	 44
30048.0 	 C 	 O1084 	 28 	 28 	 55
30048.0 	 C 	 O1093 	 37 	 37 	 37
30048.0 	 C 	 O1905 	 38 	 38 	 1
30048.0 	 C 	 O2442 	 35 	 35 	 72
30064.0 	 C 	 O310 	 54 	 54 	 41
30064.0 	 C 	 O588 	 64 	 64 	 97
30080.0 	 C 	 O898 	 106 	 106 	 99
30080.0 	 C 	 O1471 	 55 	 55 	 18
30080.0 	 C 	 O2597 	 66 	 66 	 35
30096.0 	 C 	 O774 	 72 	 72 	 3
30096.0 	 C 	 O1467 	 111 	 111 	 75
30096.0 	 C 	 O1937 	 96 	 96 	 48
30096.0 	 C 	 O2372 	 51 	 51 	 60
30112.0 	 C 	 O1081 	 24 	 24 	 32
30112.0 	 C 	 O1137 	 77 	 77 	 25
30112.0 	 C 	 O1766 	 75 	 75 	 41
30128.0 	 C 	 O1514 	 28 	 28 	 67
30144.0 	 C 	 O2220 	 47 	 47 	 10
30160.0 	 C 	 O1447 	 57 	 57 	 14
30176.0 	 C 	 O1563 	 92 	 92 	 61
30176.0 	 C 	 O1571 	 26 	 26 	 52
30176.0 	 C 	 O2412 	 120 	 120 	 1
30192.0 	 C 	 O120 	 26 	 26 	 95
30192.0 	 C 	 O2224 	 114 	 114 	 10
30192.0 	 C 	 O2386 	 60 	 60 	 92
