20032.0 	 C 	 O27 	 103 	 103 	 3088870
20032.0 	 C 	 O37 	 159 	 159 	 2717786
20032.0 	 C 	 O130 	 180 	 180 	 4066093
20032.0 	 C 	 O138 	 11 	 11 	 3992603
20032.0 	 C 	 O267 	 220 	 220 	 2324532
20032.0 	 C 	 O286 	 196 	 196 	 4454410
20064.0 	 C 	 O20 	 149 	 149 	 3049973
20064.0 	 C 	 O25 	 152 	 152 	 3400130
20064.0 	 C 	 O41 	 140 	 140 	 4088761
20064.0 	 C 	 O126 	 35 	 35 	 4297525
20064.0 	 C 	 O140 	 218 	 218 	 2805302
20096.0 	 C 	 O13 	 107 	 107 	 2128991
20096.0 	 C 	 O16 	 177 	 177 	 2723396
20096.0 	 C 	 O34 	 70 	 70 	 3427395
20096.0 	 C 	 O54 	 147 	 147 	 3522706
20096.0 	 C 	 O105 	 46 	 46 	 2328758
20096.0 	 C 	 O141 	 149 	 149 	 2182912
20096.0 	 C 	 O158 	 184 	 184 	 1986991
20096.0 	 C 	 O178 	 223 	 223 	 2900470
20096.0 	 C 	 O182 	 49 	 49 	 3803052
20096.0 	 C 	 O185 	 14 	 14 	 4113478
20096.0 	 C 	 O253 	 193 	 193 	 3642896
20128.0 	 C 	 O1 	 108 	 108 	 4404229
20128.0 	 C 	 O5 	 45 	 45 	 1985524
20128.0 	 C 	 O164 	 88 	 88 	 2555407
20128.0 	 C 	 O251 	 194 	 194 	 3833195
20160.0 	 C 	 O78 	 178 	 178 	 4362469
20160.0 	 C 	 O87 	 79 	 79 	 2205961
20160.0 	 C 	 O111 	 172 	 172 	 2609641
20160.0 	 C 	 O151 	 159 	 159 	 2099328
20160.0 	 C 	 O152 	 143 	 143 	 2881076
20160.0 	 C 	 O186 	 64 	 64 	 3550103
20160.0 	 C 	 O214 	 145 	 145 	 4149376
20160.0 	 C 	 O234 	 183 	 183 	 2871026
20160.0 	 C 	 O243 	 16 	 16 	 4255694
20160.0 	 C 	 O249 	 78 	 78 	 3622353
20192.0 	 C 	 O115 	 43 	 43 	 2950437
20192.0 	 C 	 O150 	 206 	 206 	 4350945
20192.0 	 C 	 O276 	 120 	 120 	 2637057
20192.0 	 C 	 O279 	 87 	 87 	 2946520
20192.0 	 C 	 O297 	 27 	 27 	 4088418
20224.0 	 C 	 O28 	 215 	 215 	 4014680
20224.0 	 C 	 O53 	 127 	 127 	 3427555
20224.0 	 C 	 O65 	 145 	 145 	 3970876
20224.0 	 C 	 O83 	 51 	 51 	 3492996
20224.0 	 C 	 O208 	 20 	 20 	 2645263
20256.0 	 C 	 O102 	 40 	 40 	 4387482
20256.0 	 C 	 O216 	 219 	 219 	 4469837
20256.0 	 C 	 O284 	 134 	 134 	 1560631
20256.0 	 C 	 O287 	 51 	 51 	 2174217
20288.0 	 C 	 O47 	 109 	 109 	 2733551
20288.0 	 C 	 O116 	 155 	 155 	 2767817
20288.0 	 C 	 O190 	 25 	 25 	 1772313
20320.0 	 C 	 O10 	 78 	 78 	 1951825
20320.0 	 C 	 O64 	 195 	 195 	 2682405
20320.0 	 C 	 O137 	 113 	 113 	 3538926
20320.0 	 C 	 O159 	 168 	 168 	 3618628
20320.0 	 C 	 O225 	 196 	 196 	 3141727
20352.0 	 C 	 O95 	 159 	 159 	 2104302
20352.0 	 C 	 O197 	 50 	 50 	 4114258
20352.0 	 C 	 O213 	 146 	 146 	 3862419
20352.0 	 C 	 O273 	 18 	 18 	 2610943
20352.0 	 C 	 O294 	 177 	 177 	 1637712
20352.0 	 C 	 Q284-65 	 145 	 145 	 3970876
20358.0 	 C 	 O163 	 56 	 56 	 2272266
20384.0 	 C 	 O19 	 107 	 107 	 2198365
20384.0 	 C 	 O46 	 185 	 185 	 3065181
20384.0 	 C 	 O50 	 212 	 212 	 2380338
20384.0 	 C 	 O55 	 177 	 177 	 3972455
20384.0 	 C 	 O93 	 101 	 101 	 4172164
20384.0 	 C 	 O123 	 159 	 159 	 2478458
20384.0 	 C 	 O134 	 185 	 185 	 2967976
20384.0 	 C 	 O198 	 198 	 198 	 2072325
20384.0 	 C 	 O222 	 36 	 36 	 4163321
20384.0 	 C 	 O274 	 150 	 150 	 1682688
20384.0 	 C 	 O290 	 190 	 190 	 2486562
20384.0 	 C 	 O295 	 114 	 114 	 2058069
20384.0 	 C 	 Q134-28 	 215 	 215 	 4014680
20384.0 	 C 	 Q153-46 	 185 	 185 	 3065181
20416.0 	 C 	 O18 	 45 	 45 	 4342421
20416.0 	 C 	 O23 	 85 	 85 	 2087747
20416.0 	 C 	 O48 	 157 	 157 	 2314540
20416.0 	 C 	 O107 	 143 	 143 	 3069734
20416.0 	 C 	 O176 	 36 	 36 	 2515752
20416.0 	 C 	 O231 	 136 	 136 	 2944160
20448.0 	 C 	 O4 	 74 	 74 	 3538078
20448.0 	 C 	 O26 	 14 	 14 	 3104059
20448.0 	 C 	 O39 	 28 	 28 	 2342814
20448.0 	 C 	 O101 	 127 	 127 	 4493219
20448.0 	 C 	 O114 	 131 	 131 	 1945635
20448.0 	 C 	 O218 	 150 	 150 	 2536109
20480.0 	 C 	 O22 	 74 	 74 	 3397750
20480.0 	 C 	 O38 	 122 	 122 	 3832278
20480.0 	 C 	 O52 	 53 	 53 	 3371655
20480.0 	 C 	 O153 	 146 	 146 	 3847620
20480.0 	 C 	 O174 	 207 	 207 	 2673140
20480.0 	 C 	 O207 	 37 	 37 	 1592568
20480.0 	 C 	 O217 	 38 	 38 	 4118338
20480.0 	 C 	 O237 	 38 	 38 	 3089791
20480.0 	 C 	 O258 	 90 	 90 	 3644281
20480.0 	 C 	 O259 	 17 	 17 	 2427724
20512.0 	 C 	 O24 	 218 	 218 	 3357521
20512.0 	 C 	 O31 	 156 	 156 	 4275595
20512.0 	 C 	 O58 	 206 	 206 	 4285363
20544.0 	 C 	 O86 	 61 	 61 	 2555509
20544.0 	 C 	 O109 	 142 	 142 	 1730281
20544.0 	 C 	 O128 	 205 	 205 	 3772941
20544.0 	 C 	 O146 	 175 	 175 	 3830788
20544.0 	 C 	 O155 	 187 	 187 	 3229977
20544.0 	 C 	 O221 	 42 	 42 	 3331916
20544.0 	 C 	 O224 	 22 	 22 	 4024426
20544.0 	 C 	 O278 	 79 	 79 	 2083641
20576.0 	 C 	 O117 	 122 	 122 	 1737050
20576.0 	 C 	 O160 	 116 	 116 	 2885564
20576.0 	 C 	 O172 	 197 	 197 	 3321007
20576.0 	 C 	 O175 	 210 	 210 	 4083141
20576.0 	 C 	 O215 	 221 	 221 	 3593336
20576.0 	 C 	 O239 	 57 	 57 	 4165125
20576.0 	 C 	 O241 	 84 	 84 	 2171434
20592.0 	 C 	 O187 	 163 	 163 	 1890908
20608.0 	 C 	 O9 	 128 	 128 	 4231462
20608.0 	 C 	 O15 	 136 	 136 	 4200983
20608.0 	 C 	 O17 	 119 	 119 	 2287681
20608.0 	 C 	 O129 	 57 	 57 	 3887940
20608.0 	 C 	 O165 	 80 	 80 	 1814181
20608.0 	 C 	 O196 	 137 	 137 	 3334544
20608.0 	 C 	 Q66-165 	 80 	 80 	 1814181
20640.0 	 C 	 O90 	 189 	 189 	 1695659
20640.0 	 C 	 O106 	 115 	 115 	 1918784
20640.0 	 C 	 O219 	 199 	 199 	 2830150
20672.0 	 C 	 O36 	 73 	 73 	 2156063
20672.0 	 C 	 O44 	 99 	 99 	 2106929
20672.0 	 C 	 O45 	 126 	 126 	 3304139
20672.0 	 C 	 O96 	 196 	 196 	 3021664
20672.0 	 C 	 O119 	 12 	 12 	 1977564
20672.0 	 C 	 O122 	 14 	 14 	 1513132
20672.0 	 C 	 O262 	 91 	 91 	 2996161
20704.0 	 C 	 O135 	 26 	 26 	 3339360
20704.0 	 C 	 O211 	 211 	 211 	 3122606
20704.0 	 C 	 O223 	 191 	 191 	 3219433
20704.0 	 C 	 O245 	 202 	 202 	 2928345
20736.0 	 C 	 O11 	 155 	 155 	 4089712
20736.0 	 C 	 O77 	 72 	 72 	 2676778
20736.0 	 C 	 O82 	 41 	 41 	 1630219
20736.0 	 C 	 O89 	 124 	 124 	 2801623
20736.0 	 C 	 O132 	 145 	 145 	 3997718
20736.0 	 C 	 O180 	 58 	 58 	 2081883
20736.0 	 C 	 O230 	 56 	 56 	 1920531
20736.0 	 C 	 O265 	 100 	 100 	 3575725
20768.0 	 C 	 O147 	 183 	 183 	 2108523
20768.0 	 C 	 O177 	 172 	 172 	 2946809
20768.0 	 C 	 O201 	 147 	 147 	 1987467
20800.0 	 C 	 O57 	 104 	 104 	 4063442
20800.0 	 C 	 O67 	 84 	 84 	 2476613
20800.0 	 C 	 O264 	 183 	 183 	 1905232
20832.0 	 C 	 O170 	 31 	 31 	 2682459
20832.0 	 C 	 O260 	 181 	 181 	 2904302
20864.0 	 C 	 O35 	 211 	 211 	 4197669
20864.0 	 C 	 O60 	 133 	 133 	 4174368
20864.0 	 C 	 Q181-231 	 136 	 136 	 2944160
20896.0 	 C 	 O29 	 108 	 108 	 2565304
