20032.0 	 C 	 O68 	 73 	 73 	 3552641
20032.0 	 C 	 O83 	 53 	 53 	 3579232
20032.0 	 C 	 O89 	 149 	 149 	 3121778
20032.0 	 C 	 O118 	 85 	 85 	 4551703
20032.0 	 C 	 O205 	 61 	 61 	 4035113
20032.0 	 C 	 O232 	 28 	 28 	 3104643
20032.0 	 C 	 O282 	 154 	 154 	 4228441
20032.0 	 C 	 O283 	 71 	 71 	 5029433
20064.0 	 C 	 O41 	 32 	 32 	 4724136
20064.0 	 C 	 O195 	 62 	 62 	 3461704
20064.0 	 C 	 O206 	 146 	 146 	 7428817
20064.0 	 C 	 O256 	 82 	 82 	 6285066
20096.0 	 C 	 O46 	 57 	 57 	 7027379
20096.0 	 C 	 O115 	 207 	 207 	 7268996
20096.0 	 C 	 O121 	 107 	 107 	 3746583
20096.0 	 C 	 O139 	 180 	 180 	 2610333
20096.0 	 C 	 O268 	 179 	 179 	 4364580
20096.0 	 C 	 O285 	 219 	 219 	 5602349
20128.0 	 C 	 O70 	 85 	 85 	 6611426
20128.0 	 C 	 O80 	 110 	 110 	 5061096
20128.0 	 C 	 O98 	 131 	 131 	 4558526
20128.0 	 C 	 O274 	 202 	 202 	 3431400
20128.0 	 C 	 O297 	 220 	 220 	 5661575
20160.0 	 C 	 O26 	 58 	 58 	 5751481
20160.0 	 C 	 O38 	 51 	 51 	 4551848
20160.0 	 C 	 O159 	 75 	 75 	 5586469
20160.0 	 C 	 O223 	 156 	 156 	 6452077
20192.0 	 C 	 O13 	 114 	 114 	 7034953
20192.0 	 C 	 O37 	 41 	 41 	 4885032
20192.0 	 C 	 O42 	 220 	 220 	 4621401
20192.0 	 C 	 O54 	 35 	 35 	 6420672
20192.0 	 C 	 O73 	 201 	 201 	 7405157
20192.0 	 C 	 O81 	 28 	 28 	 5553841
20192.0 	 C 	 O134 	 152 	 152 	 4434328
20192.0 	 C 	 O167 	 74 	 74 	 5998084
20192.0 	 C 	 O169 	 217 	 217 	 2682136
20192.0 	 C 	 O237 	 29 	 29 	 2611623
20224.0 	 C 	 O113 	 208 	 208 	 6621344
20224.0 	 C 	 O160 	 150 	 150 	 6769667
20224.0 	 C 	 O175 	 109 	 109 	 6561083
20256.0 	 C 	 O2 	 75 	 75 	 3433529
20256.0 	 C 	 O69 	 215 	 215 	 3184065
