20032.0 	 C 	 O148 	 175 	 175 	 100445
20032.0 	 C 	 O150 	 163 	 163 	 100166
20032.0 	 C 	 O164 	 169 	 169 	 100637
20032.0 	 C 	 O218 	 178 	 178 	 100886
20032.0 	 C 	 O238 	 134 	 134 	 100115
20032.0 	 C 	 O268 	 138 	 138 	 100434
20064.0 	 C 	 O102 	 178 	 178 	 100678
20064.0 	 C 	 O116 	 47 	 47 	 100073
20064.0 	 C 	 O159 	 39 	 39 	 100003
20064.0 	 C 	 O203 	 57 	 57 	 100855
20064.0 	 C 	 O276 	 99 	 99 	 100937
20096.0 	 C 	 O30 	 61 	 61 	 100974
20096.0 	 C 	 O98 	 47 	 47 	 100491
20096.0 	 C 	 O126 	 85 	 85 	 100009
20128.0 	 C 	 O27 	 222 	 222 	 100546
20128.0 	 C 	 O104 	 111 	 111 	 100389
20128.0 	 C 	 O106 	 59 	 59 	 100660
20128.0 	 C 	 O208 	 195 	 195 	 100902
20128.0 	 C 	 O232 	 100 	 100 	 100131
20128.0 	 C 	 O282 	 125 	 125 	 100831
20160.0 	 C 	 O44 	 17 	 17 	 100481
20160.0 	 C 	 O45 	 35 	 35 	 100158
20160.0 	 C 	 O69 	 96 	 96 	 100122
20160.0 	 C 	 O90 	 78 	 78 	 100905
20160.0 	 C 	 O138 	 81 	 81 	 100449
20160.0 	 C 	 O145 	 78 	 78 	 100080
20160.0 	 C 	 O188 	 146 	 146 	 100972
20160.0 	 C 	 O244 	 218 	 218 	 100187
20160.0 	 C 	 O285 	 82 	 82 	 100325
20160.0 	 C 	 O290 	 156 	 156 	 100187
20192.0 	 C 	 O1 	 148 	 148 	 100410
20192.0 	 C 	 O20 	 162 	 162 	 100820
20192.0 	 C 	 O95 	 208 	 208 	 100989
20192.0 	 C 	 O258 	 18 	 18 	 100460
20192.0 	 C 	 O266 	 187 	 187 	 100733
20224.0 	 C 	 O92 	 178 	 178 	 100770
20224.0 	 C 	 O241 	 155 	 155 	 100117
20224.0 	 C 	 O242 	 93 	 93 	 100015
20256.0 	 C 	 O33 	 147 	 147 	 100738
20256.0 	 C 	 O35 	 118 	 118 	 100115
20256.0 	 C 	 O43 	 207 	 207 	 100190
20256.0 	 C 	 O81 	 56 	 56 	 100711
20256.0 	 C 	 O93 	 108 	 108 	 100112
20256.0 	 C 	 O96 	 126 	 126 	 100016
20256.0 	 C 	 O119 	 144 	 144 	 100484
20256.0 	 C 	 O136 	 66 	 66 	 100012
20256.0 	 C 	 O167 	 160 	 160 	 100089
20256.0 	 C 	 O256 	 85 	 85 	 100363
20256.0 	 C 	 O294 	 221 	 221 	 100039
20288.0 	 C 	 O11 	 170 	 170 	 100853
20288.0 	 C 	 O36 	 130 	 130 	 100870
20288.0 	 C 	 O71 	 220 	 220 	 100533
20288.0 	 C 	 O82 	 20 	 20 	 100247
20288.0 	 C 	 O105 	 47 	 47 	 100249
20288.0 	 C 	 O170 	 202 	 202 	 100192
20288.0 	 C 	 O214 	 87 	 87 	 100963
20288.0 	 C 	 O257 	 75 	 75 	 100964
20288.0 	 C 	 O279 	 20 	 20 	 100958
20288.0 	 C 	 O299 	 81 	 81 	 100797
20320.0 	 C 	 O10 	 139 	 139 	 100986
20320.0 	 C 	 O38 	 161 	 161 	 100886
20320.0 	 C 	 O70 	 100 	 100 	 100278
20320.0 	 C 	 O109 	 95 	 95 	 100456
20320.0 	 C 	 O110 	 140 	 140 	 100143
20320.0 	 C 	 O112 	 13 	 13 	 100734
20320.0 	 C 	 O149 	 203 	 203 	 100279
20320.0 	 C 	 O212 	 121 	 121 	 100279
20320.0 	 C 	 O267 	 113 	 113 	 100458
20352.0 	 C 	 O15 	 208 	 208 	 100824
20352.0 	 C 	 O91 	 219 	 219 	 100806
20352.0 	 C 	 O123 	 177 	 177 	 100004
20352.0 	 C 	 O125 	 166 	 166 	 100410
20352.0 	 C 	 O201 	 63 	 63 	 100433
20352.0 	 C 	 O224 	 153 	 153 	 100145
20352.0 	 C 	 O298 	 195 	 195 	 100511
20384.0 	 C 	 O128 	 150 	 150 	 100612
20384.0 	 C 	 O133 	 125 	 125 	 100450
20384.0 	 C 	 O157 	 29 	 29 	 100530
20384.0 	 C 	 O163 	 125 	 125 	 100258
20416.0 	 C 	 O12 	 113 	 113 	 100828
20416.0 	 C 	 O57 	 174 	 174 	 100127
20416.0 	 C 	 O97 	 155 	 155 	 100605
20416.0 	 C 	 O130 	 13 	 13 	 100510
20416.0 	 C 	 O206 	 191 	 191 	 100609
20448.0 	 C 	 O22 	 150 	 150 	 100806
20448.0 	 C 	 O84 	 219 	 219 	 100025
20448.0 	 C 	 O245 	 140 	 140 	 100621
20480.0 	 C 	 O41 	 63 	 63 	 100650
20480.0 	 C 	 O51 	 156 	 156 	 100096
