20032.0 	 C 	 O32 	 141 	 141 	 1362038
20032.0 	 C 	 O66 	 184 	 184 	 816734
20032.0 	 C 	 O114 	 78 	 78 	 849991
20032.0 	 C 	 O257 	 163 	 163 	 1277556
20032.0 	 C 	 O261 	 27 	 27 	 1032184
20064.0 	 C 	 O54 	 107 	 107 	 885811
20064.0 	 C 	 O81 	 159 	 159 	 567587
20064.0 	 C 	 O91 	 120 	 120 	 1055235
20064.0 	 C 	 O132 	 47 	 47 	 1298269
20064.0 	 C 	 O277 	 28 	 28 	 747509
20096.0 	 C 	 O160 	 25 	 25 	 1481828
20128.0 	 C 	 O107 	 70 	 70 	 763963
20128.0 	 C 	 O109 	 102 	 102 	 1331035
20128.0 	 C 	 O166 	 48 	 48 	 599990
20128.0 	 C 	 O167 	 23 	 23 	 1186915
20128.0 	 C 	 O190 	 175 	 175 	 1084418
20128.0 	 C 	 O239 	 47 	 47 	 905412
20128.0 	 C 	 O244 	 143 	 143 	 1285674
20128.0 	 C 	 O260 	 55 	 55 	 1303807
20128.0 	 C 	 O292 	 44 	 44 	 1099821
20128.0 	 C 	 O297 	 150 	 150 	 739325
20160.0 	 C 	 O17 	 65 	 65 	 879052
20160.0 	 C 	 O30 	 67 	 67 	 1347670
20160.0 	 C 	 O77 	 89 	 89 	 574238
20160.0 	 C 	 O222 	 216 	 216 	 1355011
20160.0 	 C 	 O227 	 203 	 203 	 722451
20160.0 	 C 	 O241 	 93 	 93 	 1320093
20160.0 	 C 	 O256 	 223 	 223 	 1302492
20192.0 	 C 	 O22 	 83 	 83 	 557966
20192.0 	 C 	 O163 	 105 	 105 	 839625
20192.0 	 C 	 O171 	 194 	 194 	 1490765
20192.0 	 C 	 O179 	 190 	 190 	 1342497
20192.0 	 C 	 O232 	 137 	 137 	 831359
20192.0 	 C 	 O282 	 213 	 213 	 1047498
20224.0 	 C 	 O87 	 212 	 212 	 871158
20224.0 	 C 	 O93 	 152 	 152 	 777860
20224.0 	 C 	 O111 	 100 	 100 	 1229312
20224.0 	 C 	 O165 	 112 	 112 	 695181
20224.0 	 C 	 O170 	 58 	 58 	 1473850
20224.0 	 C 	 O220 	 14 	 14 	 698346
20256.0 	 C 	 O283 	 83 	 83 	 652957
20288.0 	 C 	 O40 	 79 	 79 	 1085367
20288.0 	 C 	 O72 	 125 	 125 	 683136
20288.0 	 C 	 O92 	 206 	 206 	 785711
20288.0 	 C 	 O131 	 186 	 186 	 927016
20288.0 	 C 	 O136 	 11 	 11 	 665189
20288.0 	 C 	 O153 	 90 	 90 	 1016793
20288.0 	 C 	 O184 	 219 	 219 	 1378918
20320.0 	 C 	 O79 	 138 	 138 	 665990
20320.0 	 C 	 O95 	 56 	 56 	 765547
20320.0 	 C 	 O228 	 121 	 121 	 1038333
20320.0 	 C 	 O276 	 197 	 197 	 912613
20352.0 	 C 	 O41 	 39 	 39 	 1448487
20352.0 	 C 	 O144 	 131 	 131 	 1058111
20352.0 	 C 	 O196 	 85 	 85 	 952420
20352.0 	 C 	 O209 	 78 	 78 	 1445582
20352.0 	 C 	 O210 	 123 	 123 	 737569
20384.0 	 C 	 O4 	 72 	 72 	 922459
20384.0 	 C 	 O43 	 63 	 63 	 674840
20384.0 	 C 	 O69 	 178 	 178 	 822721
20384.0 	 C 	 O104 	 156 	 156 	 936641
20384.0 	 C 	 O176 	 216 	 216 	 585459
20384.0 	 C 	 O203 	 200 	 200 	 530764
20384.0 	 C 	 O248 	 105 	 105 	 1418445
20416.0 	 C 	 O27 	 119 	 119 	 1243984
20416.0 	 C 	 O138 	 119 	 119 	 1360612
20416.0 	 C 	 O265 	 208 	 208 	 582190
20448.0 	 C 	 O23 	 218 	 218 	 1282238
20448.0 	 C 	 O34 	 223 	 223 	 541810
20448.0 	 C 	 O50 	 206 	 206 	 1426342
20448.0 	 C 	 O51 	 147 	 147 	 581913
20448.0 	 C 	 O120 	 175 	 175 	 1395713
20448.0 	 C 	 O164 	 69 	 69 	 774210
20448.0 	 C 	 O245 	 139 	 139 	 588167
20448.0 	 C 	 O253 	 94 	 94 	 1321224
20480.0 	 C 	 O157 	 91 	 91 	 970820
20480.0 	 C 	 O181 	 99 	 99 	 1427896
20480.0 	 C 	 O194 	 89 	 89 	 1019691
20480.0 	 C 	 O208 	 171 	 171 	 1260921
20480.0 	 C 	 O299 	 155 	 155 	 512190
20512.0 	 C 	 O15 	 101 	 101 	 641318
20512.0 	 C 	 O85 	 165 	 165 	 1176897
20512.0 	 C 	 O198 	 136 	 136 	 1446434
20512.0 	 C 	 O268 	 55 	 55 	 1442069
20512.0 	 C 	 O271 	 200 	 200 	 1152417
20544.0 	 C 	 O37 	 48 	 48 	 1426360
20544.0 	 C 	 O108 	 178 	 178 	 1152902
20544.0 	 C 	 O113 	 36 	 36 	 832179
20544.0 	 C 	 O137 	 22 	 22 	 1027295
20544.0 	 C 	 O150 	 103 	 103 	 640037
20544.0 	 C 	 O237 	 102 	 102 	 559235
20576.0 	 C 	 O16 	 171 	 171 	 1255390
20576.0 	 C 	 O105 	 86 	 86 	 1210347
20576.0 	 C 	 O118 	 153 	 153 	 1026986
20576.0 	 C 	 O188 	 192 	 192 	 674382
20576.0 	 C 	 O278 	 89 	 89 	 760260
20608.0 	 C 	 O7 	 173 	 173 	 514247
20608.0 	 C 	 O20 	 47 	 47 	 1017261
20608.0 	 C 	 O249 	 65 	 65 	 601826
20640.0 	 C 	 O45 	 23 	 23 	 1132478
20640.0 	 C 	 O74 	 26 	 26 	 550059
20640.0 	 C 	 O89 	 205 	 205 	 1264961
20640.0 	 C 	 O101 	 87 	 87 	 577292
20640.0 	 C 	 O147 	 72 	 72 	 616607
20640.0 	 C 	 O289 	 51 	 51 	 1312223
20672.0 	 C 	 O71 	 127 	 127 	 1030039
20672.0 	 C 	 O161 	 188 	 188 	 804667
20672.0 	 C 	 O192 	 149 	 149 	 1239701
20672.0 	 C 	 O218 	 97 	 97 	 1361051
20672.0 	 C 	 O242 	 132 	 132 	 1498002
20704.0 	 C 	 O10 	 97 	 97 	 1083284
20704.0 	 C 	 O13 	 141 	 141 	 891044
20704.0 	 C 	 O60 	 55 	 55 	 1251339
20704.0 	 C 	 O158 	 80 	 80 	 848806
20704.0 	 C 	 O180 	 54 	 54 	 530458
20704.0 	 C 	 O185 	 158 	 158 	 587223
20704.0 	 C 	 O217 	 170 	 170 	 759953
20704.0 	 C 	 O247 	 64 	 64 	 772208
20712.0 	 C 	 O146 	 144 	 144 	 707827
20736.0 	 C 	 O9 	 186 	 186 	 737231
20736.0 	 C 	 O24 	 152 	 152 	 1149801
20736.0 	 C 	 O83 	 91 	 91 	 1179673
20736.0 	 C 	 O219 	 33 	 33 	 1278644
20768.0 	 C 	 O73 	 85 	 85 	 1076235
20768.0 	 C 	 O223 	 211 	 211 	 1079444
20768.0 	 C 	 O252 	 64 	 64 	 627644
20768.0 	 C 	 O259 	 201 	 201 	 961163
20768.0 	 C 	 O290 	 22 	 22 	 543056
20800.0 	 C 	 O1 	 208 	 208 	 1075244
20800.0 	 C 	 O61 	 54 	 54 	 846816
20800.0 	 C 	 O156 	 27 	 27 	 1409111
20800.0 	 C 	 O168 	 176 	 176 	 899657
20800.0 	 C 	 O175 	 141 	 141 	 1001086
20800.0 	 C 	 O186 	 137 	 137 	 548568
20800.0 	 C 	 O195 	 30 	 30 	 742514
20800.0 	 C 	 O216 	 85 	 85 	 1215949
20800.0 	 C 	 O285 	 211 	 211 	 900158
