30016.0 	 C 	 O80 	 17 	 17 	 40
30016.0 	 C 	 O93 	 32 	 32 	 64
30016.0 	 C 	 O334 	 21 	 21 	 19
30016.0 	 C 	 O826 	 8 	 8 	 86
30016.0 	 C 	 O955 	 25 	 25 	 2
30016.0 	 C 	 O961 	 10 	 10 	 89
30016.0 	 C 	 O1596 	 6 	 6 	 35
30016.0 	 C 	 O2288 	 4 	 4 	 27
30016.0 	 C 	 O2396 	 15 	 15 	 51
30016.0 	 C 	 O2932 	 31 	 31 	 98
30016.0 	 C 	 O3412 	 21 	 21 	 1
30016.0 	 C 	 O3508 	 16 	 16 	 99
30016.0 	 C 	 O3657 	 13 	 13 	 56
30016.0 	 C 	 O3716 	 22 	 22 	 38
30016.0 	 C 	 O3907 	 11 	 11 	 88
30016.0 	 C 	 O3944 	 24 	 24 	 94
30016.0 	 C 	 O3948 	 2 	 2 	 98
30016.0 	 C 	 O3987 	 25 	 25 	 95
30016.0 	 C 	 O4268 	 0 	 0 	 88
30016.0 	 C 	 O4594 	 12 	 12 	 30
30016.0 	 C 	 O4643 	 25 	 25 	 30
30016.0 	 C 	 O4694 	 29 	 29 	 41
30016.0 	 C 	 O4911 	 11 	 11 	 48
30048.0 	 C 	 O2096 	 31 	 31 	 18
30069.0 	 C 	 O3801 	 34 	 34 	 35
30080.0 	 C 	 O45 	 25 	 25 	 84
30080.0 	 C 	 O114 	 22 	 22 	 74
30080.0 	 C 	 O872 	 22 	 22 	 12
30080.0 	 C 	 O915 	 25 	 25 	 50
30080.0 	 C 	 O932 	 21 	 21 	 68
30080.0 	 C 	 O1164 	 25 	 25 	 28
30080.0 	 C 	 O1206 	 35 	 35 	 4
30080.0 	 C 	 O1500 	 0 	 0 	 24
30080.0 	 C 	 O1539 	 26 	 26 	 77
30080.0 	 C 	 O1648 	 24 	 24 	 96
30080.0 	 C 	 O1806 	 16 	 16 	 71
30080.0 	 C 	 O2106 	 12 	 12 	 66
30080.0 	 C 	 O2310 	 25 	 25 	 41
30080.0 	 C 	 O2570 	 26 	 26 	 75
30080.0 	 C 	 O2614 	 2 	 2 	 69
30080.0 	 C 	 O3535 	 9 	 9 	 62
30080.0 	 C 	 O4018 	 7 	 7 	 58
30080.0 	 C 	 O4168 	 18 	 18 	 96
30080.0 	 C 	 O4795 	 34 	 34 	 47
30080.0 	 C 	 O4866 	 2 	 2 	 85
30080.0 	 C 	 Q3716 	 22 	 22 	 38
30144.0 	 C 	 O34 	 12 	 12 	 91
30144.0 	 C 	 O71 	 4 	 4 	 71
30144.0 	 C 	 O358 	 7 	 7 	 22
30144.0 	 C 	 O412 	 26 	 26 	 58
30144.0 	 C 	 O662 	 22 	 22 	 31
30144.0 	 C 	 O1034 	 29 	 29 	 24
30144.0 	 C 	 O1346 	 13 	 13 	 94
30144.0 	 C 	 O1384 	 32 	 32 	 57
30144.0 	 C 	 O2080 	 15 	 15 	 37
30144.0 	 C 	 O2668 	 11 	 11 	 25
30144.0 	 C 	 O2935 	 19 	 19 	 61
30144.0 	 C 	 O3565 	 2 	 2 	 16
30144.0 	 C 	 O3576 	 1 	 1 	 91
30144.0 	 C 	 O3638 	 13 	 13 	 43
30144.0 	 C 	 O3881 	 27 	 27 	 39
30144.0 	 C 	 O3937 	 1 	 1 	 41
30144.0 	 C 	 O3958 	 16 	 16 	 2
30144.0 	 C 	 O3962 	 0 	 0 	 83
30144.0 	 C 	 O4037 	 18 	 18 	 44
30144.0 	 C 	 O4231 	 3 	 3 	 50
30208.0 	 C 	 O148 	 8 	 8 	 44
30208.0 	 C 	 O169 	 18 	 18 	 83
30208.0 	 C 	 O413 	 27 	 27 	 34
30208.0 	 C 	 O419 	 9 	 9 	 38
30208.0 	 C 	 O691 	 23 	 23 	 86
30208.0 	 C 	 O940 	 15 	 15 	 76
30208.0 	 C 	 O946 	 19 	 19 	 4
30208.0 	 C 	 O1297 	 1 	 1 	 85
30208.0 	 C 	 O1404 	 19 	 19 	 2
30208.0 	 C 	 O1412 	 11 	 11 	 87
30208.0 	 C 	 O1986 	 24 	 24 	 43
30208.0 	 C 	 O2327 	 30 	 30 	 55
30208.0 	 C 	 O2398 	 14 	 14 	 6
30208.0 	 C 	 O2518 	 11 	 11 	 87
30208.0 	 C 	 O2984 	 1 	 1 	 91
30208.0 	 C 	 O3027 	 25 	 25 	 8
30208.0 	 C 	 O3051 	 9 	 9 	 10
30208.0 	 C 	 O3409 	 21 	 21 	 37
30208.0 	 C 	 O3712 	 24 	 24 	 54
30208.0 	 C 	 O4867 	 12 	 12 	 38
30208.0 	 C 	 O4995 	 21 	 21 	 17
30208.0 	 C 	 O4998 	 6 	 6 	 1
30272.0 	 C 	 O19 	 8 	 8 	 25
30272.0 	 C 	 O265 	 19 	 19 	 23
30272.0 	 C 	 O954 	 4 	 4 	 32
30272.0 	 C 	 O1077 	 13 	 13 	 23
